id,date,symbol,type,entry,entry_time,exit,exit_time,exit_reason,qty,position_value,gross_pnl,charges,net_pnl,capital_after
1147,2025-03-25,DABUR,LONG,510.15,1030,508.80,1515,TIME_EXIT,50,25508,-67.50,22.83,-90.33,160785
1148,2025-03-27,DABUR,LONG,509.35,1030,512.45,1500,TARGET,50,25468,154.92,22.90,132.02,160917
1149,2025-04-24,DABUR,LONG,492.90,1015,489.06,1100,STOP_LOSS,50,24645,-192.10,21.99,-214.09,160703
1150,2025-07-23,DABUR,SHORT,512.00,1030,513.65,1515,TIME_EXIT,50,25600,-82.50,22.98,-105.48,160597
1151,2018-06-14,DIXON,SHORT,634.05,1030,629.68,1115,TARGET,50,31702,218.62,28.30,190.32,160787
1152,2018-06-20,DIXON,SHORT,580.80,1030,589.04,1430,STOP_LOSS,50,29040,-411.87,26.23,-438.10,160349
1153,2018-07-10,DIXON,LONG,599.95,1015,608.31,1415,TARGET,50,29998,418.06,27.09,390.97,160740
1154,2018-08-10,DIXON,SHORT,504.30,1030,499.00,1515,TIME_EXIT,50,25215,265.00,22.46,242.54,160983
1155,2018-08-27,DIXON,LONG,539.65,1030,537.80,1515,TIME_EXIT,50,26982,-92.50,24.14,-116.64,160866
1156,2018-12-19,DIXON,LONG,429.55,1015,424.00,1515,TIME_EXIT,50,21478,-277.50,19.11,-296.61,160570
1157,2019-02-06,DIXON,SHORT,444.15,1000,439.45,1500,TARGET,50,22208,235.16,19.78,215.38,160785
1158,2019-05-02,DIXON,LONG,470.00,1030,473.37,1200,TARGET,50,23500,168.39,21.14,147.25,160932
1159,2019-10-31,DIXON,SHORT,596.00,1030,589.10,1345,TARGET,50,29800,344.90,26.53,318.36,161251
1160,2019-11-07,DIXON,SHORT,539.00,1015,548.98,1415,STOP_LOSS,50,26950,-498.98,24.40,-523.39,160727
1161,2015-02-04,DLF,LONG,171.40,1000,175.30,1230,TARGET,150,25710,584.42,23.33,561.09,161288
1162,2015-06-11,DLF,SHORT,112.20,1015,110.11,1100,TARGET,250,28050,522.84,24.88,497.97,161786
1163,2015-08-05,DLF,LONG,123.45,1030,122.20,1515,TIME_EXIT,250,30862,-312.50,27.50,-340.00,161446
1164,2015-08-06,DLF,LONG,122.75,1015,125.44,1100,TARGET,250,30688,672.27,27.84,644.43,162091
1165,2016-03-02,DLF,LONG,105.40,1015,108.60,1245,TARGET,300,31620,959.95,28.82,931.14,163022
1166,2016-05-23,DLF,SHORT,122.45,1000,120.64,1245,TARGET,250,30612,451.55,27.21,424.34,163446
1167,2016-06-20,DLF,LONG,137.20,1015,139.09,1230,TARGET,200,27440,378.74,24.78,353.96,163800
1168,2016-10-26,DLF,LONG,154.60,1000,153.01,1415,STOP_LOSS,200,30920,-317.48,27.55,-345.03,163455
1169,2016-11-29,DLF,LONG,115.85,1015,114.24,1515,STOP_LOSS,250,28962,-401.77,25.75,-427.53,163027
1170,2017-04-27,DLF,SHORT,186.10,1000,190.74,1515,STOP_LOSS,150,27915,-695.31,25.37,-720.68,162307
1171,2017-05-29,DLF,SHORT,181.30,1030,176.89,1400,TARGET,150,27195,661.54,24.04,637.50,162944
1172,2017-07-03,DLF,LONG,194.35,1030,194.45,1515,TIME_EXIT,150,29152,15.00,26.13,-11.13,162933
1173,2017-08-23,DLF,LONG,185.20,1030,184.80,1515,TIME_EXIT,150,27780,-60.00,24.87,-84.87,162848
1174,2017-09-21,DLF,SHORT,185.20,1015,184.55,1515,TIME_EXIT,150,27780,97.50,24.85,72.65,162921
1175,2017-10-17,DLF,LONG,177.05,1015,179.06,1515,TARGET,150,26558,301.66,23.95,277.71,163199
1176,2018-01-23,DLF,LONG,253.75,1030,257.21,1415,TARGET,100,25375,346.10,22.91,323.18,163522
1177,2018-01-31,DLF,LONG,256.25,1030,253.14,1200,STOP_LOSS,100,25625,-311.16,22.81,-333.97,163188
1178,2018-08-14,DLF,LONG,203.25,1030,202.50,1515,TIME_EXIT,150,30488,-112.50,27.27,-139.77,163048
1179,2019-04-12,DLF,LONG,182.45,1015,182.00,1515,TIME_EXIT,150,27368,-67.50,24.49,-91.99,162956
1180,2019-04-22,DLF,SHORT,175.00,1030,172.70,1515,TIME_EXIT,150,26250,345.00,23.35,321.65,163278
1181,2019-09-06,DLF,SHORT,151.30,1030,154.40,1515,TIME_EXIT,200,30260,-620.00,27.43,-647.43,162630
1182,2020-01-20,DLF,SHORT,259.70,1000,259.00,1515,TIME_EXIT,100,25970,70.00,23.24,46.76,162677
1183,2020-05-11,DLF,LONG,133.75,1015,132.80,1515,TIME_EXIT,200,26750,-190.00,23.88,-213.88,162463
1184,2020-06-15,DLF,SHORT,150.75,1015,147.24,1200,TARGET,200,30150,701.13,26.67,674.46,163138
1185,2020-08-04,DLF,LONG,139.95,1015,141.61,1445,TARGET,200,27990,331.57,25.25,306.32,163444
1186,2020-11-25,DLF,SHORT,188.30,1015,185.42,1030,TARGET,150,28245,432.24,25.10,407.14,163851
1187,2020-12-04,DLF,LONG,205.75,1000,208.74,1045,TARGET,150,30862,448.09,27.88,420.20,164271
1188,2021-01-19,DLF,LONG,296.60,1030,289.16,1330,STOP_LOSS,100,29660,-743.69,26.21,-769.90,163501
1189,2021-05-31,DLF,LONG,288.25,1015,288.60,1515,TIME_EXIT,100,28825,35.00,25.85,9.15,163511
1190,2021-08-02,DLF,LONG,346.50,1015,351.48,1230,TARGET,50,17325,248.97,15.65,233.32,163744
1191,2021-08-23,DLF,SHORT,309.65,1000,304.69,1045,TARGET,100,30965,496.30,27.50,468.80,164213
1192,2021-10-19,DLF,SHORT,430.05,1015,421.48,1415,TARGET,50,21502,428.29,19.06,409.23,164622
1193,2022-03-08,DLF,LONG,320.10,1030,313.37,1200,STOP_LOSS,100,32010,-672.94,28.35,-701.29,163921
1194,2022-07-15,DLF,LONG,354.00,1030,353.30,1515,TIME_EXIT,50,17700,-35.00,15.85,-50.85,163870
1195,2022-09-20,DLF,LONG,396.40,1030,390.75,1515,STOP_LOSS,50,19820,-282.36,17.62,-299.99,163570
1196,2022-11-01,DLF,LONG,390.00,1030,386.52,1145,STOP_LOSS,50,19500,-174.03,17.39,-191.42,163378
1197,2022-11-30,DLF,LONG,401.60,1015,401.80,1515,TIME_EXIT,50,20080,10.00,18.00,-8.00,163370
1198,2023-05-03,DLF,LONG,432.55,1030,428.48,1115,STOP_LOSS,50,21628,-203.39,19.28,-222.67,163148
1199,2023-08-02,DLF,LONG,501.60,1000,495.78,1045,STOP_LOSS,50,25080,-291.18,22.33,-313.51,162834
1200,2023-09-04,DLF,LONG,513.40,1030,513.15,1515,TIME_EXIT,50,25670,-12.50,23.00,-35.50,162799
1201,2023-10-10,DLF,LONG,556.80,1000,563.57,1300,TARGET,50,27840,338.37,25.12,313.25,163112
1202,2023-10-13,DLF,LONG,573.25,1015,567.97,1515,STOP_LOSS,50,28662,-264.14,25.55,-289.70,162822
1203,2023-10-30,DLF,LONG,540.75,1000,547.07,1300,TARGET,50,27038,315.77,24.39,291.39,163114
1204,2023-11-24,DLF,SHORT,634.65,1000,630.76,1215,TARGET,50,31732,194.46,28.34,166.12,163280
1205,2016-06-16,DRREDDY,SHORT,613.60,1030,611.15,1045,TARGET,50,30680,122.36,27.43,94.93,163375
1206,2017-07-19,DRREDDY,LONG,552.20,1015,556.55,1515,TARGET,50,27610,217.32,24.85,192.47,163567
1207,2017-08-01,DRREDDY,LONG,487.05,1015,485.20,1515,TIME_EXIT,50,24352,-92.50,21.78,-114.28,163453
1208,2017-09-21,DRREDDY,LONG,485.70,1015,494.07,1330,TARGET,50,24285,418.66,21.97,396.69,163850
1209,2017-09-28,DRREDDY,LONG,469.25,1015,476.44,1030,TARGET,50,23462,359.57,21.21,338.37,164188
1210,2017-11-09,DRREDDY,SHORT,471.30,1030,474.80,1515,TIME_EXIT,50,23565,-175.00,21.21,-196.21,163992
1211,2018-03-08,DRREDDY,SHORT,428.80,1015,431.20,1515,TIME_EXIT,50,21440,-120.00,19.27,-139.27,163853
1212,2018-06-13,DRREDDY,LONG,456.80,1015,450.00,1515,STOP_LOSS,50,22840,-340.07,20.30,-360.37,163492
1213,2019-02-04,DRREDDY,LONG,572.00,1015,563.26,1100,STOP_LOSS,50,28600,-437.16,25.41,-462.57,163030
1214,2019-02-22,DRREDDY,LONG,520.55,1030,526.27,1215,TARGET,50,26027,285.86,23.47,262.39,163292
1215,2019-05-03,DRREDDY,SHORT,580.10,1030,585.10,1400,STOP_LOSS,50,29005,-250.24,26.12,-276.36,163016
1216,2019-05-30,DRREDDY,LONG,528.00,1000,530.00,1515,TIME_EXIT,50,26400,100.00,23.71,76.29,163092
1217,2019-11-21,DRREDDY,LONG,572.00,1015,575.85,1515,TIME_EXIT,50,28600,192.50,25.73,166.77,163259
1218,2019-12-18,DRREDDY,LONG,570.40,1015,573.71,1345,TARGET,50,28520,165.42,25.64,139.77,163398
1219,2020-01-03,DRREDDY,LONG,575.70,1015,578.85,1130,TARGET,50,28785,157.32,25.88,131.44,163530
1220,2021-08-09,ETERNAL,SHORT,130.05,1015,128.11,1215,TARGET,250,32513,485.50,28.89,456.61,163986
1221,2022-03-10,ETERNAL,LONG,82.90,1030,82.10,1515,TIME_EXIT,350,29015,-280.00,25.86,-305.86,163681
1222,2022-04-11,ETERNAL,LONG,84.70,1015,84.25,1515,TIME_EXIT,350,29645,-157.50,26.49,-183.99,163497
1223,2022-05-04,ETERNAL,SHORT,66.45,1030,65.05,1100,TARGET,450,29902,628.15,26.48,601.67,164098
1224,2022-05-11,ETERNAL,LONG,55.45,1015,53.64,1130,STOP_LOSS,550,30498,-996.26,26.83,-1023.10,163075
1225,2022-08-18,ETERNAL,LONG,68.45,1030,66.85,1515,STOP_LOSS,450,30802,-719.48,27.24,-746.73,162328
1226,2023-01-25,ETERNAL,SHORT,48.05,1030,47.95,1515,TIME_EXIT,650,31232,65.00,27.96,37.04,162366
1227,2023-04-19,ETERNAL,LONG,55.35,1015,54.55,1100,STOP_LOSS,550,30442,-439.08,27.06,-466.14,161899
1228,2023-07-13,ETERNAL,LONG,82.45,1030,80.87,1400,STOP_LOSS,350,28858,-554.00,25.58,-579.59,161320
1229,2023-11-02,ETERNAL,LONG,106.80,1030,107.90,1515,TIME_EXIT,300,32040,330.00,28.88,301.12,161621
1230,2024-06-19,ETERNAL,LONG,194.31,1015,197.01,1100,TARGET,150,29146,404.39,26.32,378.07,161999
1231,2024-08-06,ETERNAL,SHORT,259.34,1015,250.89,1345,TARGET,100,25934,845.17,22.82,822.35,162821
1232,2024-09-27,ETERNAL,LONG,282.70,1015,278.08,1500,STOP_LOSS,100,28270,-462.32,25.10,-487.42,162334
1233,2024-10-01,ETERNAL,LONG,275.25,1015,274.45,1515,TIME_EXIT,100,27525,-80.00,24.63,-104.63,162229
1234,2024-10-23,ETERNAL,LONG,260.35,1000,264.00,1515,TIME_EXIT,100,26035,365.00,23.51,341.49,162571
1235,2025-06-19,ETERNAL,LONG,251.29,1030,248.59,1245,STOP_LOSS,100,25129,-269.60,22.39,-291.99,162279
1236,2025-10-03,ETERNAL,LONG,332.30,1030,328.46,1200,STOP_LOSS,50,16615,-192.17,14.79,-206.97,162072
1237,2015-03-11,EXIDEIND,LONG,184.70,1015,183.50,1515,TIME_EXIT,150,27705,-180.00,24.74,-204.74,161867
1238,2015-04-13,EXIDEIND,LONG,192.30,1030,190.32,1300,STOP_LOSS,150,28845,-297.73,25.70,-323.43,161544
1239,2015-06-03,EXIDEIND,SHORT,145.30,1030,145.95,1515,TIME_EXIT,200,29060,-130.00,26.11,-156.11,161388
1240,2015-08-17,EXIDEIND,LONG,161.30,1015,159.36,1100,STOP_LOSS,200,32260,-388.76,28.72,-417.48,160970
1241,2016-04-22,EXIDEIND,LONG,140.50,1030,142.23,1100,TARGET,200,28100,345.68,25.36,320.32,161290
1242,2016-04-27,EXIDEIND,LONG,149.25,1000,149.10,1515,TIME_EXIT,200,29850,-30.00,26.74,-56.74,161234
1243,2016-06-16,EXIDEIND,LONG,160.95,1000,162.45,1130,TARGET,200,32190,301.00,29.00,272.00,161506
1244,2017-02-27,EXIDEIND,SHORT,209.60,1015,207.85,1515,TIME_EXIT,150,31440,262.50,28.04,234.46,161740
1245,2017-05-19,EXIDEIND,SHORT,239.40,1030,236.29,1115,TARGET,100,23940,310.71,21.30,289.42,162030
1246,2017-07-11,EXIDEIND,SHORT,227.50,1015,225.53,1430,TARGET,100,22750,197.06,20.29,176.77,162206
1247,2017-07-18,EXIDEIND,LONG,223.75,1030,222.25,1315,STOP_LOSS,100,22375,-150.37,19.98,-170.34,162036
1248,2017-12-26,EXIDEIND,LONG,221.60,1015,220.75,1515,TIME_EXIT,100,22160,-85.00,19.82,-104.82,161931
1249,2018-01-11,EXIDEIND,LONG,224.70,1000,222.49,1430,STOP_LOSS,100,22470,-220.67,20.03,-240.69,161690
1250,2018-03-08,EXIDEIND,SHORT,203.25,1000,205.83,1115,STOP_LOSS,150,30488,-387.02,27.52,-414.54,161276
1251,2018-04-03,EXIDEIND,LONG,231.20,1015,233.61,1145,TARGET,100,23120,241.35,20.84,220.51,161496
1252,2018-06-20,EXIDEIND,SHORT,248.85,1000,250.52,1015,STOP_LOSS,100,24885,-167.20,22.39,-189.59,161307
1253,2018-07-25,EXIDEIND,LONG,276.05,1015,272.51,1515,STOP_LOSS,100,27605,-353.52,24.56,-378.08,160929
1254,2018-07-31,EXIDEIND,LONG,278.50,1000,280.50,1515,TIME_EXIT,100,27850,200.00,25.06,174.94,161104
1255,2018-08-16,EXIDEIND,LONG,297.55,1015,294.86,1215,STOP_LOSS,100,29755,-269.10,26.53,-295.63,160808
1256,2018-10-15,EXIDEIND,LONG,263.55,1030,263.35,1515,TIME_EXIT,100,26355,-20.00,23.61,-43.61,160764
1257,2018-12-31,EXIDEIND,LONG,268.70,1015,271.25,1030,TARGET,100,26870,254.73,24.21,230.52,160995
1258,2019-01-07,EXIDEIND,LONG,264.90,1015,261.86,1445,STOP_LOSS,100,26490,-304.27,23.59,-327.86,160667
1259,2019-03-26,EXIDEIND,LONG,221.85,1015,224.34,1230,TARGET,100,22185,248.96,20.01,228.96,160896
1260,2019-06-10,EXIDEIND,SHORT,208.30,1000,210.20,1515,TIME_EXIT,150,31245,-285.00,28.14,-313.14,160583
1261,2019-09-13,EXIDEIND,SHORT,179.80,1030,182.24,1500,STOP_LOSS,150,26970,-366.00,24.35,-390.35,160193
1262,2020-04-23,EXIDEIND,LONG,149.20,1015,146.66,1100,STOP_LOSS,200,29840,-508.64,26.49,-535.13,159657
1263,2020-06-19,EXIDEIND,LONG,153.10,1015,151.70,1515,TIME_EXIT,200,30620,-280.00,27.30,-307.30,159350
1264,2020-07-30,EXIDEIND,SHORT,152.15,1015,150.70,1215,TARGET,200,30430,290.04,27.13,262.92,159613
1265,2020-08-07,EXIDEIND,LONG,160.00,1015,161.93,1230,TARGET,150,24000,289.45,21.65,267.79,159881
1266,2020-08-17,EXIDEIND,LONG,164.85,1015,164.25,1515,TIME_EXIT,150,24728,-90.00,22.12,-112.12,159769
1267,2020-09-09,EXIDEIND,SHORT,154.90,1030,155.80,1515,TIME_EXIT,200,30980,-180.00,27.85,-207.85,159561
1268,2020-09-16,EXIDEIND,LONG,165.15,1000,163.46,1030,STOP_LOSS,150,24772,-252.92,22.07,-274.99,159286
1269,2020-11-09,EXIDEIND,LONG,166.40,1030,166.60,1515,TIME_EXIT,150,24960,30.00,22.38,7.62,159293
1270,2021-01-12,EXIDEIND,LONG,206.85,1030,203.80,1500,STOP_LOSS,150,31028,-456.95,27.58,-484.53,158809
1271,2021-01-18,EXIDEIND,SHORT,193.15,1030,196.99,1400,STOP_LOSS,150,28972,-576.39,26.25,-602.64,158206
1272,2022-06-20,EXIDEIND,SHORT,133.90,1015,131.93,1245,TARGET,200,26780,393.07,23.80,369.27,158576
1273,2022-08-16,EXIDEIND,LONG,162.90,1030,164.39,1400,TARGET,150,24435,223.52,22.01,201.51,158777
1274,2022-09-15,EXIDEIND,SHORT,172.25,1015,174.05,1515,STOP_LOSS,150,25838,-270.04,23.29,-293.33,158484
1275,2023-02-15,EXIDEIND,LONG,181.90,1000,180.58,1115,STOP_LOSS,150,27285,-197.45,24.35,-221.80,158262
1276,2023-05-12,EXIDEIND,LONG,192.00,1015,190.36,1445,STOP_LOSS,150,28800,-245.54,25.69,-271.23,157991
1277,2023-06-20,EXIDEIND,LONG,219.45,1015,216.87,1115,STOP_LOSS,100,21945,-258.08,19.54,-277.62,157713
1278,2023-08-10,EXIDEIND,LONG,265.65,1015,263.27,1115,STOP_LOSS,100,26565,-238.13,23.69,-261.82,157451
1279,2023-11-13,EXIDEIND,LONG,272.00,1015,271.10,1515,TIME_EXIT,100,27200,-90.00,24.33,-114.33,157337
1280,2023-12-27,EXIDEIND,LONG,299.85,1030,297.31,1215,STOP_LOSS,100,29985,-253.69,26.75,-280.43,157057
1281,2024-02-02,EXIDEIND,LONG,345.80,1030,343.15,1515,TIME_EXIT,50,17290,-132.50,15.43,-147.93,156909
1282,2024-03-12,EXIDEIND,LONG,325.60,1000,322.26,1030,STOP_LOSS,50,16280,-167.17,14.51,-181.68,156727
1283,2024-04-09,EXIDEIND,LONG,394.40,1015,383.71,1115,STOP_LOSS,50,19720,-534.68,17.41,-552.08,156175
1284,2024-04-16,EXIDEIND,LONG,429.85,1015,439.81,1045,TARGET,50,21492,498.23,19.51,478.72,156654
1285,2024-06-12,EXIDEIND,LONG,537.65,1030,543.97,1300,TARGET,50,26882,315.77,24.25,291.52,156945
1286,2024-06-18,EXIDEIND,LONG,556.20,1015,561.94,1330,TARGET,50,27810,287.22,25.07,262.16,157207
1287,2024-11-27,EXIDEIND,LONG,438.70,1030,443.83,1330,TARGET,50,21935,256.66,19.79,236.88,157444
1288,2024-11-28,EXIDEIND,LONG,455.90,1030,457.00,1515,TIME_EXIT,50,22795,55.00,20.46,34.54,157479
1289,2024-12-09,EXIDEIND,LONG,469.50,1015,467.00,1515,TIME_EXIT,50,23475,-125.00,20.98,-145.98,157333
1290,2025-03-19,EXIDEIND,LONG,348.75,1030,350.00,1515,TIME_EXIT,50,17438,62.50,15.66,46.84,157380
1291,2025-04-25,EXIDEIND,SHORT,372.35,1030,367.41,1115,TARGET,50,18618,247.04,16.56,230.48,157610
1292,2025-07-21,EXIDEIND,LONG,388.00,1015,390.97,1230,TARGET,50,19400,148.34,17.46,130.88,157741
1293,2015-09-03,FEDERALBNK,LONG,59.75,1000,59.25,1515,TIME_EXIT,500,29875,-250.00,26.65,-276.65,157464
1294,2015-10-09,FEDERALBNK,SHORT,64.70,1015,64.06,1515,TARGET,450,29115,288.38,25.95,262.43,157727
1295,2016-02-15,FEDERALBNK,LONG,45.05,1030,44.35,1515,TIME_EXIT,700,31535,-490.00,28.02,-518.02,157209
1296,2016-04-25,FEDERALBNK,LONG,48.15,1000,48.10,1515,TIME_EXIT,650,31298,-32.50,28.03,-60.53,157148
1297,2016-06-30,FEDERALBNK,LONG,57.20,1015,57.79,1500,TARGET,500,28600,294.33,25.78,268.55,157417
1298,2017-02-15,FEDERALBNK,SHORT,81.70,1030,80.93,1115,TARGET,350,28595,270.18,25.49,244.69,157661
1299,2017-06-29,FEDERALBNK,LONG,114.50,1030,113.21,1500,STOP_LOSS,250,28625,-321.89,25.49,-347.39,157314
1300,2017-11-07,FEDERALBNK,SHORT,114.60,1030,113.21,1415,TARGET,250,28650,346.40,25.50,320.89,157635
1301,2018-01-16,FEDERALBNK,SHORT,107.50,1000,104.42,1400,TARGET,250,26875,769.42,23.70,745.72,158381
1302,2019-01-25,FEDERALBNK,SHORT,87.45,1030,86.23,1445,TARGET,350,30608,425.64,27.22,398.42,158779
1303,2019-04-18,FEDERALBNK,SHORT,96.55,1015,97.56,1400,STOP_LOSS,300,28965,-303.34,26.11,-329.45,158450
1304,2019-07-01,FEDERALBNK,SHORT,108.05,1030,109.10,1515,TIME_EXIT,250,27012,-262.50,24.34,-286.84,158163
1305,2019-08-08,FEDERALBNK,SHORT,85.55,1000,86.92,1130,STOP_LOSS,350,29942,-480.79,27.07,-507.87,157655
1306,2019-11-18,FEDERALBNK,LONG,85.95,1015,87.04,1415,TARGET,350,30082,381.84,27.15,354.68,158010
1307,2020-01-02,FEDERALBNK,LONG,89.90,1030,90.68,1200,TARGET,350,31465,273.03,28.34,244.70,158254
1308,2020-02-27,FEDERALBNK,SHORT,84.95,1000,85.91,1100,STOP_LOSS,350,29732,-337.46,26.81,-364.27,157890
1309,2020-04-08,FEDERALBNK,LONG,43.00,1000,44.31,1015,TARGET,700,30100,920.29,27.44,892.86,158783
1310,2020-06-26,FEDERALBNK,LONG,54.15,1015,53.40,1515,TIME_EXIT,550,29782,-412.50,26.48,-438.98,158344
1311,2020-07-01,FEDERALBNK,LONG,52.50,1015,53.20,1515,TIME_EXIT,600,31500,420.00,28.44,391.56,158735
1312,2020-09-09,FEDERALBNK,SHORT,50.00,1015,50.84,1500,STOP_LOSS,600,30000,-506.58,27.14,-533.72,158202
1313,2020-10-08,FEDERALBNK,LONG,52.70,1030,52.03,1430,STOP_LOSS,600,31620,-402.14,28.14,-430.27,157771
1314,2021-03-04,FEDERALBNK,LONG,89.20,1030,90.87,1245,TARGET,350,31220,584.08,28.27,555.81,158327
1315,2021-04-05,FEDERALBNK,SHORT,75.55,1015,76.45,1515,TIME_EXIT,400,30220,-360.00,27.26,-387.26,157940
1316,2021-05-10,FEDERALBNK,LONG,79.85,1015,79.85,1515,TIME_EXIT,350,27947,0.00,25.05,-25.05,157915
1317,2021-06-04,FEDERALBNK,SHORT,87.60,1030,87.65,1515,TIME_EXIT,350,30660,-17.50,27.49,-44.99,157870
1318,2021-07-12,FEDERALBNK,LONG,89.70,1015,89.55,1515,TIME_EXIT,350,31395,-52.50,28.11,-80.61,157789
1319,2021-09-30,FEDERALBNK,LONG,85.25,1015,83.90,1415,STOP_LOSS,350,29838,-473.72,26.50,-500.22,157289
1320,2021-10-21,FEDERALBNK,LONG,96.85,1030,94.87,1415,STOP_LOSS,300,29055,-592.95,25.74,-618.70,156670
1321,2021-11-30,FEDERALBNK,LONG,89.65,1030,88.28,1115,STOP_LOSS,300,26895,-409.57,23.90,-433.47,156237
1322,2022-03-03,FEDERALBNK,SHORT,95.85,1015,95.85,1515,TIME_EXIT,300,28755,0.00,25.77,-25.77,156211
1323,2022-05-26,FEDERALBNK,SHORT,82.70,1030,83.57,1215,STOP_LOSS,350,28945,-304.06,26.09,-330.15,155881
1324,2022-07-27,FEDERALBNK,LONG,106.55,1030,107.59,1345,TARGET,250,26638,260.07,24.00,236.07,156117
1325,2022-09-05,FEDERALBNK,LONG,125.35,1015,123.45,1515,TIME_EXIT,200,25070,-380.00,22.28,-402.28,155715
1326,2023-02-16,FEDERALBNK,LONG,131.60,1030,130.50,1500,STOP_LOSS,200,26320,-220.35,23.48,-243.83,155471
1327,2023-05-12,FEDERALBNK,SHORT,126.30,1030,126.00,1515,TIME_EXIT,200,25260,60.00,22.61,37.39,155508
1328,2023-11-13,FEDERALBNK,LONG,150.60,1030,151.57,1330,TARGET,200,30120,194.24,27.09,167.15,155675
1329,2023-12-12,FEDERALBNK,SHORT,153.95,1030,152.92,1115,TARGET,200,30790,206.43,27.49,178.94,155854
1330,2024-01-31,FEDERALBNK,LONG,147.00,1015,147.20,1515,TIME_EXIT,200,29400,40.00,26.37,13.63,155868
1331,2024-02-27,FEDERALBNK,SHORT,151.80,1000,153.37,1300,STOP_LOSS,200,30360,-314.35,27.37,-341.71,155526
1332,2024-04-02,FEDERALBNK,LONG,154.20,1030,153.95,1515,TIME_EXIT,200,30840,-50.00,27.61,-77.61,155449
1333,2024-07-22,FEDERALBNK,LONG,193.27,1015,192.62,1515,TIME_EXIT,150,28990,-97.50,25.93,-123.43,155325
1334,2025-10-09,FEDERALBNK,LONG,206.52,1030,207.20,1515,TIME_EXIT,150,30978,102.00,27.81,74.19,155400
1335,2025-10-20,FEDERALBNK,LONG,227.50,1030,227.56,1515,TIME_EXIT,100,22750,6.00,20.39,-14.39,155385
1336,2015-02-05,FORTIS,LONG,116.30,1030,114.93,1115,STOP_LOSS,250,29075,-343.28,25.88,-369.17,155016
1337,2015-10-16,FORTIS,LONG,164.20,1030,162.15,1500,STOP_LOSS,150,24630,-307.13,21.92,-329.05,154687
1338,2016-04-13,FORTIS,LONG,187.35,1015,184.46,1200,STOP_LOSS,150,28102,-432.99,24.97,-457.96,154229
1339,2016-06-24,FORTIS,SHORT,153.10,1030,155.34,1500,STOP_LOSS,200,30620,-447.41,27.67,-475.07,153754
1340,2016-07-04,FORTIS,LONG,162.05,1030,160.95,1515,TIME_EXIT,150,24308,-165.00,21.70,-186.70,153567
1341,2016-11-25,FORTIS,LONG,176.80,1030,176.20,1515,TIME_EXIT,150,26520,-90.00,23.72,-113.72,153453
1342,2017-04-03,FORTIS,LONG,183.55,1015,185.44,1115,TARGET,150,27532,283.64,24.82,258.83,153712
1343,2017-06-15,FORTIS,LONG,190.80,1030,192.89,1400,TARGET,150,28620,314.08,25.81,288.27,154001
1344,2017-08-22,FORTIS,SHORT,131.95,1015,136.32,1130,STOP_LOSS,200,26390,-873.90,24.09,-897.98,153103
1345,2017-11-08,FORTIS,SHORT,140.40,1000,138.72,1400,TARGET,200,28080,336.22,25.00,311.22,153414
1346,2017-11-22,FORTIS,SHORT,125.90,1015,124.16,1045,TARGET,200,25180,348.32,22.39,325.93,153740
1347,2018-02-01,FORTIS,SHORT,128.85,1015,133.30,1515,TIME_EXIT,200,25770,-890.00,23.54,-913.54,152826
1348,2018-02-20,FORTIS,SHORT,139.50,1030,145.84,1230,STOP_LOSS,200,27900,-1268.03,25.64,-1293.67,151532
1349,2018-04-06,FORTIS,LONG,141.80,1030,138.58,1415,STOP_LOSS,200,28360,-644.16,25.09,-669.25,150863
1350,2018-12-21,FORTIS,SHORT,135.45,1015,136.40,1045,STOP_LOSS,200,27090,-190.68,24.37,-215.05,150648
1351,2018-12-28,FORTIS,LONG,135.65,1030,136.59,1230,TARGET,200,27130,188.78,24.41,164.38,150813
1352,2019-01-28,FORTIS,SHORT,135.50,1030,136.34,1500,STOP_LOSS,200,27100,-168.17,24.37,-192.54,150620
1353,2019-02-20,FORTIS,LONG,137.90,1015,138.95,1100,TARGET,200,27580,210.07,24.82,185.25,150805
1354,2019-04-12,FORTIS,LONG,142.55,1015,140.56,1345,STOP_LOSS,200,28510,-397.60,25.35,-422.95,150382
1355,2019-09-04,FORTIS,LONG,124.20,1015,122.95,1115,STOP_LOSS,200,24840,-249.44,22.14,-271.58,150111
1356,2020-01-03,FORTIS,LONG,135.35,1030,134.10,1115,STOP_LOSS,200,27070,-250.22,24.13,-274.35,149836
1357,2020-09-09,FORTIS,SHORT,134.85,1000,135.10,1515,TIME_EXIT,200,26970,-50.00,24.20,-74.20,149762
1358,2020-10-21,FORTIS,LONG,126.95,1030,125.92,1245,STOP_LOSS,200,25390,-206.65,22.65,-229.30,149533
1359,2020-11-24,FORTIS,LONG,145.75,1015,148.59,1230,TARGET,200,29150,567.22,26.41,540.81,150074
1360,2021-02-23,FORTIS,LONG,163.50,1030,161.85,1515,TIME_EXIT,150,24525,-247.50,21.86,-269.36,149804
1361,2021-03-12,FORTIS,SHORT,180.45,1000,179.95,1515,TIME_EXIT,150,27068,75.00,24.22,50.78,149855
1362,2021-08-20,FORTIS,LONG,280.50,1030,276.20,1515,TIME_EXIT,100,28050,-430.00,24.92,-454.92,149400
1363,2021-09-21,FORTIS,SHORT,258.45,1015,262.60,1445,STOP_LOSS,100,25845,-414.61,23.37,-437.98,148962
1364,2021-12-16,FORTIS,LONG,291.50,1015,289.80,1515,TIME_EXIT,100,29150,-170.00,26.04,-196.04,148766
