date,symbol,direction,entry,exit,qty,pnl,charges,net_pnl,capital_after,exit_reason
2016-08-10,ADANIENT,LONG,76.50,74.53,450,-888.52,30.41,-918.93,181098,STOP_LOSS
2016-09-06,ADANIENT,LONG,70.10,69.90,500,-100.00,31.36,-131.36,180967,CROSSOVER
2016-10-28,ADANIENT,LONG,65.30,64.80,550,-275.00,32.05,-307.05,180660,CROSSOVER
2016-11-09,ADANIENT,SHORT,57.90,60.50,300,-780.00,15.96,-795.96,179864,CROSSOVER
2016-11-24,ADANIENT,SHORT,60.80,59.50,550,715.00,29.61,685.39,180549,TIME
2016-12-02,ADANIENT,LONG,67.20,65.80,500,-700.00,29.76,-729.76,179820,CROSSOVER
2016-12-05,ADANIENT,LONG,67.10,66.80,500,-150.00,29.99,-179.99,179640,CROSSOVER
2016-12-12,ADANIENT,SHORT,68.90,69.30,500,-200.00,30.97,-230.97,179409,CROSSOVER
2017-01-12,ADANIENT,SHORT,77.50,77.90,450,-180.00,31.34,-211.34,179197,CROSSOVER
2017-01-16,ADANIENT,LONG,77.40,77.70,450,135.00,31.28,103.72,179301,TIME
2017-02-23,ADANIENT,LONG,93.30,93.80,350,175.00,29.35,145.65,179447,TIME
2017-03-15,ADANIENT,LONG,94.60,94.10,350,-175.00,29.59,-204.59,179242,CROSSOVER
2017-05-11,ADANIENT,SHORT,115.80,116.30,300,-150.00,31.21,-181.21,179061,TIME
2017-05-17,ADANIENT,SHORT,118.10,117.80,300,90.00,31.71,58.29,179119,CROSSOVER
2017-05-30,ADANIENT,LONG,110.70,119.97,300,2779.80,31.15,2748.65,181868,TARGET
2017-07-07,ADANIENT,LONG,131.50,130.50,250,-250.00,29.34,-279.34,181589,CROSSOVER
2017-07-31,ADANIENT,SHORT,134.20,133.80,250,100.00,30.02,69.98,181659,TIME
2017-08-03,ADANIENT,SHORT,136.50,133.30,250,800.00,30.18,769.82,182428,TIME
2017-08-14,ADANIENT,LONG,112.30,112.60,300,90.00,30.24,59.76,182488,TIME
2017-08-30,ADANIENT,LONG,119.90,126.90,300,2100.00,33.29,2066.71,184555,TIME
2017-09-05,ADANIENT,LONG,130.10,128.90,250,-300.00,29.00,-329.00,184226,TIME
2017-10-04,ADANIENT,LONG,110.40,112.00,300,480.00,29.92,450.08,184676,TIME
2017-10-10,ADANIENT,SHORT,117.30,116.50,300,240.00,31.42,208.58,184884,TIME
2017-10-31,ADANIENT,SHORT,128.70,128.30,250,100.00,28.78,71.22,184956,CROSSOVER
2017-11-02,ADANIENT,LONG,130.40,127.86,250,-635.63,28.90,-664.52,184291,STOP_LOSS
2017-11-07,ADANIENT,SHORT,138.90,144.40,150,-825.00,19.09,-844.09,183447,CROSSOVER
2017-12-18,ADANIENT,SHORT,142.10,149.40,150,-1095.00,19.65,-1114.65,182332,CROSSOVER
2018-01-03,ADANIENT,LONG,166.80,171.10,150,645.00,22.75,622.25,182955,TIME
2018-01-11,ADANIENT,LONG,191.60,195.80,150,630.00,26.07,603.93,183559,TIME
2018-02-09,ADANIENT,LONG,197.40,195.90,150,-225.00,26.42,-251.42,183307,CROSSOVER
2018-03-26,ADANIENT,LONG,150.70,160.00,200,1860.00,27.94,1832.06,185139,TIME
2018-04-10,ADANIENT,LONG,145.90,143.30,250,-650.00,32.36,-682.36,184457,CROSSOVER
2018-05-23,ADANIENT,SHORT,115.90,113.90,300,600.00,30.86,569.14,185026,TIME
2018-05-24,ADANIENT,LONG,115.90,114.20,300,-510.00,30.91,-540.91,184485,CROSSOVER
2018-05-29,ADANIENT,SHORT,124.20,121.15,250,762.75,27.44,735.31,185220,TARGET
2018-06-15,ADANIENT,LONG,131.90,128.10,200,-760.00,23.26,-783.26,184437,CROSSOVER
2018-07-03,ADANIENT,LONG,104.00,103.20,350,-280.00,32.48,-312.48,184125,TIME
2018-07-18,ADANIENT,LONG,136.60,135.10,250,-375.00,30.42,-405.42,183719,CROSSOVER
2018-08-10,ADANIENT,SHORT,191.80,194.40,150,-390.00,25.98,-415.98,183303,CROSSOVER
2018-08-20,ADANIENT,LONG,200.10,197.60,150,-375.00,26.71,-401.71,182902,CROSSOVER
2018-09-05,ADANIENT,LONG,208.30,200.99,150,-1096.50,27.45,-1123.95,181778,STOP_LOSS
2018-12-26,ADANIENT,SHORT,152.20,153.50,200,-260.00,27.41,-287.41,181490,CROSSOVER
2019-01-15,ADANIENT,LONG,144.40,143.80,250,-150.00,32.28,-182.28,181308,CROSSOVER
2019-03-26,ADANIENT,LONG,132.50,133.80,250,325.00,29.85,295.15,181603,TIME
2019-05-02,ADANIENT,LONG,124.10,122.80,250,-325.00,27.64,-352.64,181250,CROSSOVER
2019-06-03,ADANIENT,LONG,150.50,153.80,200,660.00,27.31,632.69,181883,TIME
2019-06-06,ADANIENT,SHORT,149.20,147.10,200,420.00,26.53,393.47,182277,TIME
2019-07-23,ADANIENT,LONG,129.40,130.30,250,225.00,29.10,195.90,182473,TIME
2019-08-13,ADANIENT,LONG,129.60,128.10,250,-375.00,28.85,-403.85,182069,CROSSOVER
2019-09-24,ADANIENT,SHORT,145.80,142.70,200,620.00,25.82,594.18,182663,TIME
2019-10-24,ADANIENT,SHORT,169.40,172.40,200,-600.00,30.66,-630.66,182032,CROSSOVER
2019-11-25,ADANIENT,LONG,198.10,208.24,150,1521.00,27.39,1493.61,183526,TARGET
2019-12-27,ADANIENT,LONG,203.20,202.00,150,-180.00,27.23,-207.23,183319,CROSSOVER
2020-01-09,ADANIENT,LONG,198.60,201.70,150,465.00,26.93,438.07,183757,TIME
2020-01-17,ADANIENT,SHORT,209.20,215.67,150,-970.95,28.61,-999.56,182757,STOP_LOSS
2020-01-31,ADANIENT,LONG,224.80,223.60,150,-180.00,30.13,-210.13,182547,CROSSOVER
2020-02-04,ADANIENT,LONG,217.30,217.70,150,60.00,29.24,30.76,182578,TIME
2020-02-25,ADANIENT,SHORT,240.90,238.70,100,220.00,21.48,198.52,182776,TIME
2020-05-11,ADANIENT,LONG,135.00,135.00,250,0.00,30.25,-30.25,182746,TIME
2020-05-18,ADANIENT,LONG,141.70,135.32,250,-1595.00,30.95,-1625.95,181120,STOP_LOSS
2020-06-05,ADANIENT,LONG,146.70,146.50,200,-40.00,26.27,-66.27,181054,CROSSOVER
2020-06-18,ADANIENT,LONG,144.20,142.40,250,-450.00,32.08,-482.08,180572,CROSSOVER
2020-09-16,ADANIENT,LONG,290.90,288.50,50,-120.00,12.97,-132.97,180439,TIME
2020-09-25,ADANIENT,LONG,271.90,272.50,100,60.00,24.40,35.60,180474,TIME
2020-10-08,ADANIENT,SHORT,316.00,307.70,100,830.00,27.90,802.10,181276,TIME
2020-11-26,ADANIENT,LONG,390.30,388.50,50,-90.00,17.44,-107.44,181169,CROSSOVER
2020-12-21,ADANIENT,LONG,445.00,441.60,50,-170.00,19.86,-189.86,180979,CROSSOVER
2020-12-29,ADANIENT,SHORT,477.50,479.20,50,-85.00,21.44,-106.44,180873,CROSSOVER
2018-06-29,ADANIGREEN,LONG,26.85,27.35,800,400.00,19.45,380.55,181253,TIME
2018-07-16,ADANIGREEN,LONG,31.90,31.30,1100,-660.00,31.12,-691.12,180562,CROSSOVER
2018-07-27,ADANIGREEN,LONG,54.45,53.25,650,-780.00,31.33,-811.33,179751,CROSSOVER
2018-07-30,ADANIGREEN,LONG,56.25,57.55,300,390.00,15.32,374.68,180125,TIME
2018-08-07,ADANIGREEN,SHORT,69.65,69.65,400,0.00,24.97,-24.97,180100,TIME
2018-08-10,ADANIGREEN,LONG,64.90,66.00,550,605.00,32.29,572.71,180673,TIME
2018-08-13,ADANIGREEN,SHORT,62.70,62.70,450,0.00,25.29,-25.29,180648,TIME
2018-08-17,ADANIGREEN,LONG,59.45,56.37,550,-1695.79,28.45,-1724.24,178924,STOP_LOSS
2018-09-17,ADANIGREEN,SHORT,53.90,54.20,650,-195.00,31.50,-226.50,178697,TIME
2018-09-26,ADANIGREEN,LONG,45.75,45.40,750,-262.50,30.62,-293.12,178404,CROSSOVER
2018-10-10,ADANIGREEN,LONG,31.90,31.90,1050,0.00,30.02,-30.02,178374,TIME
2018-11-14,ADANIGREEN,LONG,43.05,42.60,800,-360.00,30.68,-390.68,177983,CROSSOVER
2018-11-20,ADANIGREEN,SHORT,42.10,41.45,800,520.00,29.92,490.08,178473,TIME
2018-11-21,ADANIGREEN,LONG,42.20,41.40,800,-640.00,29.93,-669.93,177803,CROSSOVER
2018-11-21,ADANIGREEN,LONG,42.50,43.50,800,800.00,30.87,769.13,178573,TIME
2018-12-05,ADANIGREEN,LONG,47.35,46.20,550,-632.50,23.02,-655.52,177917,CROSSOVER
2018-12-11,ADANIGREEN,LONG,42.90,43.95,550,577.50,21.43,556.07,178473,TIME
2018-12-14,ADANIGREEN,LONG,45.60,44.50,750,-825.00,30.24,-855.24,177618,CROSSOVER
2019-01-02,ADANIGREEN,LONG,42.20,41.60,800,-480.00,30.02,-510.02,177108,CROSSOVER
2019-01-08,ADANIGREEN,SHORT,40.90,40.70,850,170.00,31.07,138.93,177247,TIME
2019-01-09,ADANIGREEN,LONG,41.00,40.70,850,-255.00,31.10,-286.10,176961,CROSSOVER
2019-01-11,ADANIGREEN,SHORT,40.60,39.85,850,637.50,30.61,606.89,177568,TIME
2019-02-13,ADANIGREEN,LONG,34.20,32.25,500,-975.00,14.84,-989.84,176578,CROSSOVER
2019-02-21,ADANIGREEN,LONG,31.30,30.95,1100,-385.00,30.66,-415.66,176162,CROSSOVER
2019-03-19,ADANIGREEN,LONG,37.85,37.40,900,-405.00,30.33,-435.33,175727,CROSSOVER
2019-04-22,ADANIGREEN,LONG,46.60,45.10,750,-1125.00,30.76,-1155.76,174571,CROSSOVER
2019-05-02,ADANIGREEN,LONG,43.70,41.85,350,-647.50,13.38,-660.88,173910,CROSSOVER
2019-05-07,ADANIGREEN,LONG,41.40,40.70,800,-560.00,29.40,-589.40,173321,CROSSOVER
2019-06-03,ADANIGREEN,LONG,44.65,44.00,600,-390.00,23.81,-413.81,172907,TIME
2019-06-20,ADANIGREEN,LONG,40.85,40.95,700,70.00,25.66,44.34,172951,TIME
2019-07-09,ADANIGREEN,LONG,46.60,49.50,550,1595.00,23.77,1571.23,174523,TIME
2019-08-02,ADANIGREEN,LONG,46.65,46.80,700,105.00,29.32,75.68,174598,TIME
2019-08-05,ADANIGREEN,SHORT,45.30,46.90,550,-880.00,22.77,-902.77,173695,CROSSOVER
2019-08-26,ADANIGREEN,SHORT,43.40,43.40,800,0.00,31.12,-31.12,173664,CROSSOVER
2019-09-20,ADANIGREEN,LONG,51.40,51.40,650,0.00,29.94,-29.94,173634,TIME
2019-10-31,ADANIGREEN,LONG,90.60,89.95,350,-227.50,28.30,-255.80,173379,CROSSOVER
2019-11-06,ADANIGREEN,LONG,91.50,90.80,350,-245.00,28.58,-273.58,173105,CROSSOVER
2019-11-11,ADANIGREEN,LONG,91.65,94.10,250,612.50,20.84,591.66,173697,TIME
2019-11-15,ADANIGREEN,LONG,96.25,95.20,350,-367.50,30.01,-397.51,173299,CROSSOVER
2019-12-02,ADANIGREEN,SHORT,133.10,131.80,250,325.00,29.66,295.34,173594,CROSSOVER
2019-12-03,ADANIGREEN,SHORT,126.60,124.75,200,370.00,22.51,347.49,173942,TIME
2019-12-18,ADANIGREEN,LONG,137.15,134.40,250,-687.50,30.38,-717.88,173224,CROSSOVER
2020-01-06,ADANIGREEN,SHORT,187.30,193.56,150,-939.45,25.65,-965.10,172259,STOP_LOSS
2020-01-10,ADANIGREEN,SHORT,220.55,220.55,50,0.00,9.88,-9.88,172249,TIME
2020-01-17,ADANIGREEN,LONG,184.95,188.65,100,370.00,16.76,353.24,172602,TIME
2020-01-22,ADANIGREEN,LONG,205.45,201.80,100,-365.00,18.23,-383.23,172219,CROSSOVER
2020-01-31,ADANIGREEN,LONG,189.45,189.45,100,0.00,16.98,-16.98,172202,TIME
2020-02-14,ADANIGREEN,LONG,208.20,206.85,150,-202.50,27.89,-230.39,171972,TIME
2020-02-19,ADANIGREEN,LONG,196.70,197.40,150,105.00,26.49,78.51,172050,TIME
2020-03-02,ADANIGREEN,LONG,162.65,157.60,200,-1010.00,28.65,-1038.65,171012,CROSSOVER
2020-03-04,ADANIGREEN,SHORT,155.95,151.55,200,880.00,27.51,852.49,171864,TIME
2020-03-05,ADANIGREEN,LONG,154.60,152.00,150,-390.00,20.59,-410.59,171454,TIME
2020-03-27,ADANIGREEN,SHORT,147.05,148.50,150,-217.50,19.88,-237.38,171216,TIME
2020-04-07,ADANIGREEN,LONG,152.65,157.46,200,962.00,27.84,934.16,172150,TARGET
2020-04-20,ADANIGREEN,LONG,200.00,202.15,150,322.50,27.05,295.45,172446,TIME
2020-04-21,ADANIGREEN,SHORT,192.35,191.50,150,127.50,25.79,101.71,172547,TIME
2020-04-22,ADANIGREEN,LONG,193.05,197.80,150,712.50,26.31,686.19,173234,TIME
2020-05-04,ADANIGREEN,SHORT,200.95,203.60,150,-397.50,27.21,-424.71,172809,CROSSOVER
2020-05-13,ADANIGREEN,LONG,228.95,229.55,150,90.00,30.82,59.18,172868,TIME
2020-06-24,ADANIGREEN,SHORT,447.00,440.45,50,327.50,19.87,307.63,173176,TIME
2020-07-02,ADANIGREEN,LONG,357.95,357.95,50,0.00,16.04,-16.04,173160,TIME
2020-07-15,ADANIGREEN,LONG,362.65,353.85,50,-440.00,16.03,-456.03,172704,CROSSOVER
2020-08-17,ADANIGREEN,LONG,362.55,367.25,50,235.00,16.36,218.64,172922,TIME
2020-08-24,ADANIGREEN,LONG,405.05,414.20,50,457.50,18.38,439.12,173361,TIME
2020-09-04,ADANIGREEN,SHORT,542.75,542.75,50,0.00,24.32,-24.32,173337,TIME
2020-09-11,ADANIGREEN,LONG,589.10,608.60,50,975.00,26.89,948.11,174285,TIME
2023-02-17,ADANIGREEN,LONG,634.95,623.65,50,-565.00,28.17,-593.17,173692,CROSSOVER
2023-02-20,ADANIGREEN,SHORT,606.20,597.25,50,447.50,26.94,420.56,174113,TIME
2023-03-14,ADANIGREEN,SHORT,688.70,720.38,50,-1584.20,31.65,-1615.85,172497,STOP_LOSS
2015-03-03,ADANIPORTS,LONG,335.50,336.00,100,50.00,30.09,19.91,172517,TIME
2015-04-17,ADANIPORTS,LONG,327.20,324.10,100,-310.00,29.17,-339.17,172178,CROSSOVER
2015-05-13,ADANIPORTS,LONG,339.45,336.75,100,-270.00,30.29,-300.29,171877,CROSSOVER
2015-05-29,ADANIPORTS,SHORT,326.50,329.65,100,-315.00,29.42,-344.42,171533,CROSSOVER
2015-07-24,ADANIPORTS,SHORT,327.40,325.30,100,210.00,29.24,180.76,171714,TIME
2015-08-13,ADANIPORTS,LONG,334.65,337.20,100,255.00,30.12,224.88,171938,TIME
2015-11-13,ADANIPORTS,SHORT,263.80,266.70,100,-290.00,23.79,-313.79,171625,CROSSOVER
2015-11-24,ADANIPORTS,SHORT,273.60,270.25,100,335.00,24.35,310.65,171935,TIME
2015-12-14,ADANIPORTS,LONG,247.40,254.90,100,750.00,22.55,727.45,172663,TIME
2016-01-14,ADANIPORTS,SHORT,227.55,230.80,150,-487.50,30.83,-518.33,172144,CROSSOVER
2016-02-15,ADANIPORTS,LONG,188.00,191.70,100,370.00,17.03,352.97,172497,TIME
2016-07-13,ADANIPORTS,LONG,220.10,215.95,150,-622.50,29.28,-651.78,171846,CROSSOVER
2016-09-02,ADANIPORTS,LONG,263.60,268.30,100,470.00,23.86,446.14,172292,TIME
2016-11-07,ADANIPORTS,LONG,293.50,292.25,100,-125.00,26.24,-151.24,172141,TIME
2016-11-09,ADANIPORTS,SHORT,269.30,281.25,50,-597.50,12.37,-609.87,171531,CROSSOVER
2017-01-04,ADANIPORTS,LONG,276.15,273.35,100,-280.00,24.61,-304.61,171226,CROSSOVER
2017-01-30,ADANIPORTS,SHORT,302.75,303.70,100,-95.00,27.18,-122.18,171104,TIME
2017-03-08,ADANIPORTS,SHORT,304.25,304.70,100,-45.00,27.29,-72.29,171032,CROSSOVER
2017-03-16,ADANIPORTS,LONG,320.00,325.65,100,565.00,28.96,536.04,171568,TIME
2017-04-07,ADANIPORTS,SHORT,348.70,352.00,50,-165.00,15.71,-180.71,171387,CROSSOVER
2017-04-17,ADANIPORTS,LONG,323.30,322.30,100,-100.00,28.92,-128.92,171258,CROSSOVER
2017-04-18,ADANIPORTS,LONG,326.40,324.80,100,-160.00,29.17,-189.17,171069,CROSSOVER
2017-04-24,ADANIPORTS,LONG,332.30,330.10,100,-220.00,29.67,-249.67,170819,CROSSOVER
2017-05-04,ADANIPORTS,LONG,335.25,338.65,100,340.00,30.21,309.79,171129,TIME
2017-05-23,ADANIPORTS,SHORT,348.20,330.20,50,900.00,15.15,884.85,172014,TIME
2017-05-30,ADANIPORTS,SHORT,330.70,342.00,50,-565.00,15.10,-580.10,171434,CROSSOVER
2017-06-06,ADANIPORTS,SHORT,360.65,364.56,50,-195.69,16.26,-211.95,171222,STOP_LOSS
2017-07-21,ADANIPORTS,LONG,380.00,379.80,50,-10.00,17.02,-27.02,171195,CROSSOVER
2017-08-14,ADANIPORTS,LONG,399.75,396.00,50,-187.50,17.82,-205.32,170989,TIME
2017-09-04,ADANIPORTS,SHORT,389.70,384.15,50,277.50,17.32,260.18,171250,TIME
2017-09-05,ADANIPORTS,SHORT,383.00,385.00,50,-100.00,17.21,-117.21,171132,CROSSOVER
2017-11-01,ADANIPORTS,LONG,436.05,433.25,50,-140.00,19.47,-159.47,170973,TIME
2017-11-06,ADANIPORTS,LONG,440.95,437.35,50,-180.00,19.67,-199.67,170773,CROSSOVER
2017-11-28,ADANIPORTS,LONG,402.60,398.95,50,-182.50,17.95,-200.45,170573,CROSSOVER
2017-12-07,ADANIPORTS,LONG,389.20,387.05,50,-107.50,17.39,-124.89,170448,CROSSOVER
2017-12-18,ADANIPORTS,SHORT,394.10,405.42,50,-565.85,17.94,-583.79,169864,STOP_LOSS
2018-01-08,ADANIPORTS,SHORT,421.65,424.80,50,-157.50,18.97,-176.47,169688,CROSSOVER
2018-01-16,ADANIPORTS,LONG,425.60,422.00,50,-180.00,18.98,-198.98,169489,CROSSOVER
2018-04-13,ADANIPORTS,LONG,378.80,382.90,50,205.00,17.08,187.92,169677,TIME
2018-07-17,ADANIPORTS,LONG,365.50,366.00,50,25.00,16.39,8.61,169685,TIME
2018-07-26,ADANIPORTS,SHORT,395.75,400.60,50,-242.50,17.85,-260.35,169425,CROSSOVER
2018-09-26,ADANIPORTS,LONG,339.30,338.00,50,-65.00,15.17,-80.17,169345,TIME
2018-10-11,ADANIPORTS,SHORT,318.85,322.90,100,-405.00,28.78,-433.78,168911,CROSSOVER
2018-11-09,ADANIPORTS,LONG,335.50,338.20,100,270.00,30.20,239.80,169151,TIME
2018-11-26,ADANIPORTS,SHORT,360.35,365.30,50,-247.50,16.27,-263.77,168887,CROSSOVER
2018-12-20,ADANIPORTS,SHORT,370.85,373.45,50,-130.00,16.68,-146.68,168740,CROSSOVER
2018-12-21,ADANIPORTS,SHORT,369.55,361.25,50,415.00,16.35,398.65,169139,TIME
2018-12-31,ADANIPORTS,SHORT,386.85,388.80,50,-97.50,17.38,-114.88,169024,CROSSOVER
2019-01-10,ADANIPORTS,LONG,378.95,380.00,50,52.50,17.01,35.49,169059,TIME
2019-01-15,ADANIPORTS,LONG,377.20,385.00,50,390.00,17.10,372.90,169432,TIME
2019-04-08,ADANIPORTS,SHORT,381.70,378.90,50,140.00,17.03,122.97,169555,TIME
2019-05-10,ADANIPORTS,LONG,366.35,377.38,50,551.33,16.69,534.63,170090,TARGET
2019-05-13,ADANIPORTS,SHORT,368.25,365.00,50,162.50,16.42,146.08,170236,TIME
2019-07-26,ADANIPORTS,LONG,382.75,380.60,50,-107.50,17.10,-124.60,170111,TIME
2019-07-30,ADANIPORTS,LONG,378.10,374.80,50,-165.00,16.86,-181.86,169930,CROSSOVER
2019-08-08,ADANIPORTS,LONG,377.30,369.95,50,-367.50,16.72,-384.22,169545,CROSSOVER
2019-09-03,ADANIPORTS,SHORT,361.80,364.20,50,-120.00,16.27,-136.27,169409,CROSSOVER
2019-09-20,ADANIPORTS,LONG,367.65,381.50,50,692.50,16.82,675.68,170085,TIME
2019-10-30,ADANIPORTS,LONG,403.80,396.21,50,-379.55,17.90,-397.45,169687,STOP_LOSS
2019-11-04,ADANIPORTS,LONG,393.00,390.70,50,-115.00,17.55,-132.55,169555,CROSSOVER
2019-11-20,ADANIPORTS,LONG,364.85,373.57,50,436.15,16.57,419.58,169974,TARGET
2019-11-21,ADANIPORTS,LONG,372.95,370.95,50,-100.00,16.66,-116.66,169858,CROSSOVER
2019-11-29,ADANIPORTS,LONG,374.10,383.91,50,490.53,17.01,473.52,170331,TARGET
2019-12-16,ADANIPORTS,SHORT,371.35,368.30,50,152.50,16.56,135.94,170467,TIME
2019-12-30,ADANIPORTS,LONG,367.75,365.50,50,-112.50,16.42,-128.92,170338,CROSSOVER
2020-01-08,ADANIPORTS,SHORT,381.50,384.10,50,-130.00,17.16,-147.16,170191,CROSSOVER
2020-01-16,ADANIPORTS,LONG,392.50,391.00,50,-75.00,17.55,-92.55,170099,TIME
2020-01-24,ADANIPORTS,SHORT,382.30,385.00,50,-135.00,17.20,-152.20,169946,CROSSOVER
2020-02-18,ADANIPORTS,SHORT,359.45,362.35,50,-145.00,16.18,-161.18,169785,CROSSOVER
2020-04-08,ADANIPORTS,SHORT,247.00,252.10,100,-510.42,22.39,-532.82,169252,STOP_LOSS
2020-05-04,ADANIPORTS,SHORT,271.25,266.90,50,217.50,12.05,205.45,169458,TIME
2020-06-02,ADANIPORTS,LONG,335.75,340.00,100,425.00,30.30,394.70,169852,TIME
2020-07-13,ADANIPORTS,LONG,336.70,333.40,100,-330.00,30.01,-360.01,169492,CROSSOVER
2020-07-17,ADANIPORTS,LONG,316.90,313.40,100,-350.00,28.22,-378.22,169114,CROSSOVER
2020-08-17,ADANIPORTS,LONG,352.35,357.25,50,245.00,15.91,229.09,169343,TIME
2020-09-04,ADANIPORTS,SHORT,353.85,354.20,50,-17.50,15.86,-33.36,169310,TIME
2020-09-18,ADANIPORTS,LONG,353.75,359.10,50,267.50,15.99,251.51,169561,TIME
2020-09-25,ADANIPORTS,LONG,323.55,326.30,100,275.00,29.13,245.87,169807,TIME
2020-10-30,ADANIPORTS,LONG,349.90,357.55,50,382.50,15.87,366.63,170174,TIME
2020-11-24,ADANIPORTS,LONG,387.00,392.60,50,280.00,17.48,262.52,170436,CROSSOVER
2020-12-04,ADANIPORTS,LONG,445.15,457.00,50,592.50,20.24,572.26,171009,TIME
2021-01-13,ADANIPORTS,LONG,525.45,518.75,50,-335.00,23.38,-358.38,170650,CROSSOVER
2022-06-21,ADANIPORTS,LONG,669.50,689.10,50,980.00,30.49,949.51,171600,TIME
2022-06-23,ADANIPORTS,LONG,681.90,669.65,50,-612.50,30.25,-642.75,170957,CROSSOVER
2023-02-01,ADANIPORTS,SHORT,603.50,549.73,50,2688.62,25.70,2662.93,173620,TARGET
2023-03-02,ADANIPORTS,LONG,613.40,620.40,50,350.00,27.66,322.34,173942,TIME
2023-03-15,ADANIPORTS,LONG,664.90,681.10,50,810.00,30.20,779.80,174722,TIME
2023-03-29,ADANIPORTS,LONG,608.40,636.00,50,1380.00,27.95,1352.05,176074,TIME
2023-04-10,ADANIPORTS,LONG,647.80,650.70,50,145.00,29.10,115.90,176190,CROSSOVER
2023-04-28,ADANIPORTS,LONG,663.35,682.12,50,938.63,30.19,908.43,177099,TARGET
2023-05-09,ADANIPORTS,LONG,693.30,688.20,50,-255.00,30.94,-285.94,176813,CROSSOVER
2023-05-12,ADANIPORTS,SHORT,700.60,699.90,50,35.00,31.38,3.62,176816,TIME
2015-02-05,ADANIPOWER,SHORT,9.90,9.50,3550,1420.00,30.79,1389.21,178205,TIME
2015-04-23,ADANIPOWER,LONG,9.15,9.00,3850,-577.50,31.28,-608.78,177597,CROSSOVER
2015-04-30,ADANIPOWER,SHORT,8.45,8.60,4200,-630.00,32.12,-662.12,176935,CROSSOVER
2015-08-20,ADANIPOWER,SHORT,5.30,5.20,6650,665.00,31.25,633.75,177568,TIME
2015-08-24,ADANIPOWER,SHORT,4.75,4.15,4150,2490.00,16.42,2473.58,180042,TIME
2015-10-12,ADANIPOWER,LONG,5.35,5.60,6700,1691.75,32.97,1658.78,181701,TARGET
2015-11-05,ADANIPOWER,LONG,6.20,6.15,5850,-292.50,32.36,-324.86,181376,CROSSOVER
2015-12-04,ADANIPOWER,LONG,6.30,6.05,5450,-1362.50,30.09,-1392.59,179983,CROSSOVER
2016-01-19,ADANIPOWER,LONG,5.50,5.50,6500,0.00,32.04,-32.04,179951,TIME
2016-01-27,ADANIPOWER,LONG,5.70,5.65,6300,-315.00,32.02,-347.02,179604,CROSSOVER
2016-02-04,ADANIPOWER,SHORT,5.20,5.30,6900,-690.00,32.50,-722.50,178882,CROSSOVER
2016-02-11,ADANIPOWER,SHORT,5.10,5.15,7000,-350.00,32.17,-382.17,178500,CROSSOVER
2016-02-11,ADANIPOWER,SHORT,5.10,4.95,6950,1052.93,31.24,1021.69,179521,TARGET
2016-03-30,ADANIPOWER,LONG,6.00,6.36,5950,2133.08,33.06,2100.01,181621,TARGET
2016-04-07,ADANIPOWER,SHORT,6.05,6.60,1500,-825.00,8.55,-833.55,180788,TIME
2016-04-18,ADANIPOWER,SHORT,6.90,7.09,5200,-963.30,32.64,-995.94,179792,STOP_LOSS
2016-05-09,ADANIPOWER,LONG,6.05,6.00,5900,-295.00,31.84,-326.84,179465,CROSSOVER
2016-05-18,ADANIPOWER,LONG,5.90,5.85,6050,-302.50,31.84,-334.34,179131,CROSSOVER
2016-06-02,ADANIPOWER,LONG,6.05,6.05,5900,0.00,31.99,-31.99,179099,TIME
2016-06-06,ADANIPOWER,SHORT,5.85,5.85,6100,0.00,31.98,-31.98,179067,TIME
2016-06-21,ADANIPOWER,LONG,6.00,6.00,5950,0.00,31.99,-31.99,179035,CROSSOVER
2016-06-22,ADANIPOWER,LONG,6.05,5.97,5900,-472.00,31.75,-503.75,178531,STOP_LOSS
2016-06-30,ADANIPOWER,SHORT,6.05,6.10,5900,-295.00,32.14,-327.14,178204,CROSSOVER
2016-06-30,ADANIPOWER,SHORT,6.05,6.10,5850,-292.50,31.86,-324.36,177879,CROSSOVER
2016-07-12,ADANIPOWER,SHORT,5.90,5.95,6000,-300.00,31.88,-331.88,177547,CROSSOVER
2016-07-13,ADANIPOWER,LONG,5.95,5.90,5950,-297.50,31.58,-329.08,177218,TIME
2016-07-20,ADANIPOWER,LONG,5.70,5.75,6200,310.00,31.83,278.17,177497,TIME
2016-07-25,ADANIPOWER,SHORT,5.65,5.70,6250,-312.50,31.80,-344.30,177152,CROSSOVER
2016-08-31,ADANIPOWER,SHORT,5.45,5.58,6500,-830.37,32.16,-862.54,176290,STOP_LOSS
2016-09-01,ADANIPOWER,SHORT,5.50,5.55,6400,-320.00,31.71,-351.71,175938,CROSSOVER
2016-09-01,ADANIPOWER,SHORT,5.50,5.34,6350,987.42,30.81,956.62,176895,TARGET
2016-09-07,ADANIPOWER,LONG,5.50,5.45,6400,-320.00,31.39,-351.39,176543,CROSSOVER
2016-09-15,ADANIPOWER,SHORT,5.50,5.50,6400,0.00,31.55,-31.55,176512,TIME
2016-09-16,ADANIPOWER,LONG,5.55,5.47,6350,-492.12,31.34,-523.46,175988,STOP_LOSS
2016-10-06,ADANIPOWER,LONG,5.20,5.15,6750,-337.50,31.29,-368.79,175619,CROSSOVER
2016-10-27,ADANIPOWER,LONG,5.25,5.30,6650,332.50,31.45,301.05,175920,TIME
2016-11-01,ADANIPOWER,LONG,5.50,5.45,6350,-317.50,31.14,-348.64,175572,CROSSOVER
